#{"t_start": 1779913606.841303, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-132.663329,113,60.985257
-19.891635,179,61.23398
-202.617516,68,61.328676
-312.182975,87,61.449231
-70.782527,86,61.568984
20.601147,123,61.740265
-97.063151,93,61.871298
-34.638305,108,62.021532
-171.525088,80,62.132915
7.997764,138,62.325253
-101.088137,136,62.514101
-319.708785,118,62.677474
-160.740699,135,62.865995
-97.534904,113,63.022985
-155.474541,143,63.222356
-71.207451,108,63.372679
-119.796931,57,63.451736
-176.741889,82,63.569574
-113.313865,124,63.749864
-144.183491,136,63.940364
-99.669627,106,64.088446
-90.938092,145,64.289908
-19.448511,182,64.542877
-162.22506,131,64.723746
-154.461313,75,64.827835
-75.433098,102,64.969309
-225.909406,151,65.177738
-369.388669,160,65.398671
-232.066581,151,65.610045
-92.684059,140,65.804762
-141.254461,220,66.111374
-196.388613,169,66.360171
-167.035281,94,66.530621
-178.5596,173,66.848065
-225.368302,201,67.210805
-182.767946,149,67.506191
-211.269668,145,67.738237
-225.784001,148,67.964949
-145.210275,129,68.159792
-267.196956,116,68.332704
-219.603506,129,68.524465
-207.361676,132,68.721838
-134.901174,154,68.951004
-250.629671,183,69.222582
-180.885711,151,69.448359
-224.56611,121,69.626873
-189.75114,166,69.87401
-85.925747,134,70.073893
-314.646686,135,70.275434
-165.663136,114,70.44573
-217.528197,106,70.604237
-174.144075,119,70.782092
-238.544188,139,70.987884
-124.135741,157,71.222915
-268.029237,129,71.415197
-159.742338,107,71.574487
-101.669585,145,71.790787
