episode,reward,length,global_step
0,-224.496327,74,74
1,-182.591385,114,188
2,-118.534922,54,242
3,-121.416554,66,308
4,-97.503019,57,365
5,-141.03635,58,423
6,-129.719246,62,485
7,-119.060319,52,537
8,-77.761972,66,603
9,-122.917369,70,673
10,-125.074259,86,759
11,-52.327166,80,839
12,-141.716431,67,906
13,-148.20589,67,973
14,-136.359915,71,1044
15,-126.871949,59,1103
16,-158.075571,76,1179
17,-96.133913,80,1259
18,-398.573097,72,1331
19,-488.805207,65,1396
20,-584.461267,85,1481
21,-678.018522,85,1566
22,-1281.91943,106,1672
23,-324.785014,66,1738
24,-328.477089,77,1815
25,-192.875308,81,1896
26,-337.921033,89,1985
27,-123.833827,65,2050
28,-250.742682,122,2172
29,-212.775403,91,2263
30,-216.77712,96,2359
31,-121.011402,63,2422
32,-179.833942,73,2495
33,-162.214355,75,2570
34,-143.838462,70,2640
35,-157.599179,66,2706
36,-123.882888,53,2759
37,-86.302136,54,2813
38,-71.55223,119,2932
39,-232.172144,191,3123
40,-132.666592,70,3193
41,-289.648656,120,3313
42,-203.832695,120,3433
43,-134.583508,95,3528
44,-290.128898,125,3653
45,-158.089236,80,3733
46,-78.696175,161,3894
47,-157.589167,114,4008
48,-50.681445,106,4114
49,-247.87417,106,4220
50,-203.158584,92,4312
51,-228.072524,126,4438
52,-334.052835,168,4606
53,-114.853577,118,4724
54,-196.362419,145,4869
55,-15.248157,107,4976
56,-231.686493,116,5092
57,-87.553232,190,5282
58,-278.548286,108,5390
59,-81.359988,74,5464
60,-147.654889,89,5553
61,-190.295244,88,5641
62,-99.280399,84,5725
63,-35.382233,137,5862
64,-141.719721,72,5934
65,-11.131601,134,6068
66,-18.319295,160,6228
67,-197.647012,198,6426
68,-210.51682,166,6592
69,-202.978704,90,6682
70,-145.454647,87,6769
71,-274.269561,295,7064
72,-122.875017,55,7119
73,-91.775349,85,7204
74,-132.589751,63,7267
75,-122.872272,71,7338
76,-41.71751,129,7467
77,-181.823867,109,7576
78,-142.564054,122,7698
79,-128.277657,101,7799
80,-111.835718,123,7922
81,-96.547678,187,8109
82,-155.86629,76,8185
83,-20.737673,98,8283
84,-140.9167,76,8359
85,-183.157363,88,8447
86,-162.430224,126,8573
87,9.973461,116,8689
88,-134.450256,76,8765
89,-147.024663,69,8834
90,-147.921155,116,8950
91,-214.385771,153,9103
92,223.731058,264,9367
93,-222.20506,88,9455
94,-173.855392,104,9559
95,-234.249814,137,9696
96,-135.15744,119,9815
97,-100.516288,110,9925
98,-105.017994,66,9991
99,-137.757547,110,10101
100,-131.291213,100,10201
101,-91.575609,171,10372
102,-77.744999,149,10521
103,-151.302292,126,10647
104,-76.366218,89,10736
105,-22.115258,104,10840
106,-108.61348,81,10921
107,-114.944345,75,10996
108,-108.055062,98,11094
109,-222.70938,83,11177
110,-139.288765,152,11329
111,-127.523149,68,11397
112,-98.846194,258,11655
113,-318.728455,146,11801
114,-236.215143,243,12044
115,-189.864656,426,12470
116,-109.916361,91,12561
117,-121.011651,68,12629
118,-120.16314,99,12728
119,-115.672412,75,12803
120,-136.071622,114,12917
121,-119.856375,146,13063
122,-328.389238,78,13141
123,-137.995574,69,13210
124,-118.4567,52,13262
125,-242.906398,161,13423
126,-112.698821,103,13526
127,-21.297935,160,13686
128,-253.440585,232,13918
129,-120.522714,153,14071
130,-101.713538,77,14148
131,-94.801422,136,14284
132,-170.370023,123,14407
133,-172.801704,131,14538
134,-444.036219,136,14674
135,-302.625885,201,14875
136,-291.1547,87,14962
137,-94.842706,83,15045
138,-322.183774,91,15136
139,-329.608656,104,15240
140,-109.039059,155,15395
141,-121.943408,95,15490
142,-330.987698,110,15600
143,-299.217351,167,15767
144,-117.944094,91,15858
145,-338.223112,128,15986
146,-362.609286,208,16194
147,-133.07421,124,16318
148,-377.299159,274,16592
149,-151.122162,222,16814
150,-128.271741,202,17016
151,-171.990542,241,17257
152,-93.291366,253,17510
153,-241.48198,300,17810
154,-172.784787,635,18445
155,-126.155898,119,18564
156,-99.58278,100,18664
157,-170.49474,252,18916
158,-55.071084,242,19158
159,-247.30847,177,19335
160,-108.442984,112,19447
161,-102.431612,136,19583
162,-128.286533,161,19744
163,-121.873777,219,19963
164,-221.58868,338,20301
165,-104.011869,117,20418
166,-105.702561,150,20568
167,-116.558528,185,20753
168,-270.932816,249,21002
169,-100.800966,108,21110
170,-144.751178,169,21279
171,-212.769632,153,21432
172,-338.174901,282,21714
173,-61.269393,187,21901
174,151.076164,242,22143
175,-101.1076,99,22242
176,-52.652261,97,22339
177,-29.237481,124,22463
178,-68.708146,166,22629
179,-91.654699,111,22740
180,-104.08918,235,22975
181,-81.064459,189,23164
182,-67.713498,181,23345
183,-88.17474,140,23485
184,-58.892921,111,23596
185,-45.742468,159,23755
186,-86.461273,274,24029
187,-428.048412,212,24241
188,-89.641623,157,24398
189,-54.472139,142,24540
190,-72.533476,289,24829
191,-87.62514,96,24925
192,-69.019575,88,25013
193,-87.373477,87,25100
194,-295.377699,266,25366
195,-48.09951,103,25469
196,-58.118871,98,25567
197,-58.824204,83,25650
198,-206.440549,160,25810
199,-291.033032,159,25969
200,-331.879223,252,26221
201,-71.234009,146,26367
202,-97.849912,117,26484
203,-44.411554,154,26638
204,-90.180322,130,26768
205,-268.397676,227,26995
206,-58.58225,80,27075
207,-222.978644,145,27220
208,-135.503206,137,27357
209,-248.111419,261,27618
210,-72.635188,98,27716
211,-263.867262,228,27944
212,-77.435255,82,28026
213,-103.103173,169,28195
214,-186.838641,165,28360
215,-153.579137,85,28445
216,-144.781503,161,28606
217,-173.936833,81,28687
218,-309.554327,122,28809
219,-93.718403,201,29010
220,-303.262577,287,29297
221,-93.261504,106,29403
222,-308.236413,214,29617
223,-151.297587,160,29777
224,-127.940313,132,29909
225,-34.281061,207,30116
226,-97.49954,158,30274
227,7.20994,121,30395
228,-81.48992,141,30536
229,-290.411568,281,30817
230,-278.193292,198,31015
231,-202.471771,165,31180
232,-92.179861,139,31319
233,-242.134096,155,31474
234,-166.972315,211,31685
235,-336.255852,306,31991
236,-289.784208,353,32344
237,-372.860149,324,32668
238,-93.838631,195,32863
239,-138.984806,151,33014
240,-202.629366,196,33210
241,-292.511502,264,33474
242,-278.044707,325,33799
243,-91.036651,131,33930
244,-119.503794,213,34143
245,-372.071927,300,34443
246,-221.214841,166,34609
247,-213.678304,154,34763
248,-182.294329,197,34960
249,-91.149992,110,35070
250,-209.054974,202,35272
251,-23.400356,119,35391
252,-78.72565,124,35515
253,-186.382811,144,35659
254,-154.811491,192,35851
255,-156.654602,170,36021
256,-320.527505,209,36230
257,-181.860685,137,36367
258,-175.443219,177,36544
259,-21.262223,124,36668
260,-259.677169,256,36924
261,-267.059089,252,37176
262,-394.00002,229,37405
263,-67.416331,132,37537
264,-193.072188,120,37657
265,-152.292997,99,37756
266,-51.020315,148,37904
267,-320.216691,198,38102
268,-78.256789,202,38304
269,-228.07971,143,38447
270,-456.351801,191,38638
271,-550.222436,217,38855
272,-114.114433,129,38984
273,-190.855188,69,39053
274,-94.6298,117,39170
275,-125.271962,119,39289
276,-177.889948,133,39422
277,-121.361376,132,39554
