#{"t_start": 1779906622.602437, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-224.496327,74,0.012148
-388.556303,164,0.352969
-437.499244,83,0.556309
-409.616795,135,0.89065
-367.596331,145,1.243583
-99.352676,98,1.484763
-65.340549,124,1.789999
-275.378496,95,2.023788
-285.247738,112,2.299193
-322.309145,94,2.533342
-401.163044,239,3.123582
-192.567891,154,3.499713
-163.805105,184,3.957055
-295.451962,395,4.930681
-336.7544,675,6.591406
-117.658365,284,7.290223
-203.201881,289,7.997268
-156.569176,639,9.567551
-60.121971,434,10.627601
-46.442862,1000,13.105165
-98.861938,715,14.934388
-83.1796,826,16.973029
-102.28892,1000,19.427325
22.766067,501,20.656105
-81.961601,1000,23.118017
-64.101602,407,24.124335
169.991311,603,25.612151
-134.214603,765,27.493002
-48.469835,1000,29.988956
-65.813177,184,30.44913
-35.648157,1000,32.915771
-76.127627,1000,35.389384
-49.731236,1000,37.855916
-41.758263,1000,40.320278
-102.948658,1000,42.792007
-68.10198,1000,45.266945
-160.578462,1000,47.86107
-125.656482,1000,50.452963
-4.98379,1000,53.011041
-49.552658,71,53.191272
-22.033479,1000,55.732223
13.67521,1000,58.273567
-122.461849,1000,60.746569
-179.729452,773,62.65869
-110.422628,515,64.027377
-62.520723,1000,66.61616
-216.615012,931,68.91854
-123.142693,1000,71.406716
-52.183674,1000,73.877939
-73.746211,1000,76.347173
-125.891508,1000,78.800569
33.053943,1000,81.268195
-90.70716,1000,83.811716
-101.944396,1000,86.280647
-113.716585,1000,88.739121
-108.649149,1000,91.204898
-65.472211,1000,93.663583
-27.592799,1000,96.13873
-47.402918,1000,98.622856
-36.63507,1000,101.120101
-16.015167,1000,103.571375
6.865405,1000,106.030216
-53.940807,1000,108.471528
-22.303003,1000,110.93095
18.92564,1000,113.432336
-54.353812,1000,115.90712
-46.195988,1000,118.361565
114.218141,908,120.701871
-58.83981,1000,123.14942
