#{"t_start": 1779910585.4561741, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-184.132804,125,0.06885
-309.88541,103,0.298576
-130.681117,85,0.487786
-396.749779,83,0.67221
-71.316127,145,0.994394
-192.728406,139,1.304861
-327.965787,101,1.534193
-78.18424,162,1.894852
-94.006237,109,2.137208
-64.337315,73,2.300269
-121.059718,99,2.520599
-254.48998,150,2.854044
-324.534626,207,3.313678
-153.448424,190,3.738109
-144.875907,161,4.096352
-176.191478,146,4.420948
-72.962542,80,4.599423
-337.739976,220,5.0881
-141.002114,155,5.436307
-206.401079,172,5.826146
-355.329191,192,6.253202
-132.127323,236,6.77772
-247.907253,208,7.240555
-137.475863,204,7.695628
-333.437091,144,8.015947
-216.286389,207,8.475918
-185.268428,120,8.743265
-15.419914,159,9.095681
-131.513104,179,9.494191
-326.972219,164,9.860451
-403.015097,162,10.222303
-109.782026,103,10.452082
-216.685582,152,10.790971
8.224306,134,11.088883
12.936373,128,11.373834
-72.005127,179,11.772443
-94.498011,248,12.327189
115.743293,1000,14.562399
-221.782106,606,15.907438
0.923574,106,16.143019
-148.037125,402,17.0372
-80.207175,1000,19.260616
134.204982,516,20.411149
-85.768353,490,21.503279
-71.518876,1000,23.728306
-82.50348,1000,25.963294
-49.466529,1000,28.186578
-156.532992,852,30.08724
156.121136,1000,32.327315
-82.529766,386,33.18465
-46.632932,243,33.728042
-52.141895,1000,35.954432
-69.443128,1000,38.181575
-75.038332,1000,40.410748
-168.457851,839,42.279016
-203.741406,677,43.782959
4.012834,1000,46.007305
6.926842,1000,48.233166
-42.552183,1000,50.462598
-33.461325,1000,52.688332
-42.409291,1000,54.913811
-53.035304,1000,57.139007
-59.818681,1000,59.363359
-27.010439,1000,61.588203
-110.002077,1000,63.816042
-76.282036,1000,66.043391
-71.133538,1000,68.269763
-102.738256,1000,70.493488
-81.63179,1000,72.719494
-86.491414,1000,74.944609
-65.309299,1000,77.171459
-84.710346,1000,79.397634
-56.682746,1000,81.623768
-37.3867,1000,83.850634
-28.428651,1000,86.08673
-61.792688,1000,88.31641
-44.244954,1000,90.551254
-97.039053,1000,92.779738
18.819842,1000,95.008741
11.866244,1000,97.23903
-70.307058,1000,99.469274
-103.278428,1000,101.699693
-96.931953,1000,103.929646
101.39421,1000,106.161124
-103.191478,949,108.277819
-98.777603,1000,110.510735
