#{"t_start": 1779912174.403795, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-361.600964,184,0.159847
-458.876468,96,0.330294
-379.004798,105,0.514942
-723.401587,157,0.78752
-280.277901,51,0.879192
-516.716746,86,1.030426
-404.99481,136,1.270446
-480.358848,134,1.511741
-420.546815,518,2.415423
-66.071966,337,3.005207
-21.643018,169,3.301726
-50.245748,264,3.763372
-113.264949,512,4.660686
-264.238551,357,5.286004
-235.369739,188,5.614952
-165.847291,482,6.457632
-231.606474,131,6.685866
-236.334724,126,6.905072
-313.115502,325,7.475374
-87.041703,329,8.053154
-506.831844,664,9.21434
-211.821962,159,9.494292
-410.838589,79,9.633237
-411.593047,847,11.10997
-440.006019,257,11.562991
-485.74247,238,11.977934
-494.551515,202,12.330245
-254.008876,178,12.641014
-85.002548,246,13.070907
-490.869469,248,13.503609
-225.105778,299,14.02698
-284.370203,84,14.17457
-290.082579,255,14.620892
-300.299527,125,14.839095
-195.794464,273,15.317163
-238.026903,241,15.739677
-120.229772,171,16.041349
-492.045378,244,16.467793
-317.492204,114,16.6675
-239.355227,146,16.922353
-65.178715,359,17.551644
-80.424567,311,18.097692
-9.511003,249,18.533741
-30.613385,240,18.953073
-98.794609,144,19.205823
-145.477994,312,19.751611
-151.603343,151,20.018369
-157.464298,255,20.463872
-241.426503,292,20.974314
-190.892705,212,21.346428
-129.846962,197,21.691886
-304.562119,282,22.187816
-69.746386,378,22.847434
-26.895742,301,23.374293
-125.294999,300,23.898706
-15.473215,311,24.448116
-69.898592,298,24.969861
8.408579,328,25.54579
7.776887,202,25.917102
-7.603718,276,26.402373
9.573149,272,26.881922
-51.41298,358,27.508807
-67.907793,607,28.577322
-17.854436,362,29.213292
-271.472367,239,29.634068
-76.813013,372,30.288277
-68.65928,1000,32.053036
-26.596914,261,32.509522
-292.142851,725,33.784792
-189.466429,219,34.16926
-24.383592,151,34.43458
-216.572694,238,34.852949
-194.848142,501,35.735235
-62.120958,1000,37.49761
-355.949889,858,39.006126
-77.944258,416,39.739676
-20.706406,269,40.213013
-72.756663,463,41.026679
-353.891638,447,41.814303
-275.464675,465,42.632054
-97.988799,389,43.314714
207.196946,497,44.193625
158.575151,487,45.052814
-121.52563,530,45.989243
-40.308585,1000,47.765192
-216.777526,279,48.257105
-236.548256,396,48.954753
-164.113785,811,50.385441
-312.160365,528,51.313148
-117.992576,178,51.62653
-76.757715,258,52.081508
-130.127769,165,52.372006
201.04942,273,52.854752
-13.183225,140,53.102302
160.725916,778,54.47775
-42.851597,105,54.66476
-47.373155,97,54.835506
25.634223,208,55.202684
-26.038795,157,55.477082
-27.82777,220,55.864337
-22.042893,122,56.08177
-61.370433,182,56.432279
-101.759897,214,56.870433
-36.527479,168,57.171927
-50.390162,165,57.46411
-40.815991,240,57.889848
-46.231983,144,58.147406
20.341032,309,58.696362
-93.413696,161,58.980401
-10.425983,153,59.252822
14.053658,206,59.617916
-69.395026,153,59.889365
-6.62434,153,60.160095
-33.005125,1000,61.933769
-64.202266,1000,63.70605
19.93305,1000,65.47766
-18.929087,1000,67.245085
-111.992416,1000,69.011179
41.847949,139,69.259755
-128.023084,1000,71.032708
-112.436888,1000,72.804276
-83.314679,753,74.140383
-123.966634,506,75.033402
-162.155561,1000,76.804788
-182.523321,290,77.317901
-15.367696,69,77.442595
-78.412745,161,77.728001
-134.985406,1000,79.493517
-73.876024,178,79.811355
-112.098615,331,80.395987
-42.734385,92,80.558694
-324.625789,903,82.156475
70.694998,88,82.312832
-178.584641,299,82.840579
-122.150313,485,83.696641
-184.401449,376,84.364483
-113.377228,71,84.49066
-73.405571,332,85.077216
-30.723084,1000,86.846946
222.566679,279,87.341596
-140.548581,53,87.435565
