episode,reward,length,global_step
0,-361.600964,184,184
1,-458.876468,96,280
2,-379.004798,105,385
3,-723.401587,157,542
4,-280.277901,51,593
5,-516.716746,86,679
6,-404.99481,136,815
7,-480.358848,134,949
8,-420.546815,518,1467
9,-66.071966,337,1804
10,-21.643018,169,1973
11,-50.245748,264,2237
12,-113.264949,512,2749
13,-264.238551,357,3106
14,-235.369739,188,3294
15,-165.847291,482,3776
16,-231.606474,131,3907
17,-236.334724,126,4033
18,-313.115502,325,4358
19,-87.041703,329,4687
20,-506.831844,664,5351
21,-211.821962,159,5510
22,-410.838589,79,5589
23,-411.593047,847,6436
24,-440.006019,257,6693
25,-485.74247,238,6931
26,-494.551515,202,7133
27,-254.008876,178,7311
28,-85.002548,246,7557
29,-490.869469,248,7805
30,-225.105778,299,8104
31,-284.370203,84,8188
32,-290.082579,255,8443
33,-300.299527,125,8568
34,-195.794464,273,8841
35,-238.026903,241,9082
36,-120.229772,171,9253
37,-492.045378,244,9497
38,-317.492204,114,9611
39,-239.355227,146,9757
40,-65.178715,359,10116
41,-80.424567,311,10427
42,-9.511003,249,10676
43,-30.613385,240,10916
44,-98.794609,144,11060
45,-145.477994,312,11372
46,-151.603343,151,11523
47,-157.464298,255,11778
48,-241.426503,292,12070
49,-190.892705,212,12282
50,-129.846962,197,12479
51,-304.562119,282,12761
52,-69.746386,378,13139
53,-26.895742,301,13440
54,-125.294999,300,13740
55,-15.473215,311,14051
56,-69.898592,298,14349
57,8.408579,328,14677
58,7.776887,202,14879
59,-7.603718,276,15155
60,9.573149,272,15427
61,-51.41298,358,15785
62,-67.907793,607,16392
63,-17.854436,362,16754
64,-271.472367,239,16993
65,-76.813013,372,17365
66,-68.65928,1000,18365
67,-26.596914,261,18626
68,-292.142851,725,19351
69,-189.466429,219,19570
70,-24.383592,151,19721
71,-216.572694,238,19959
72,-194.848142,501,20460
73,-62.120958,1000,21460
74,-355.949889,858,22318
75,-77.944258,416,22734
76,-20.706406,269,23003
77,-72.756663,463,23466
78,-353.891638,447,23913
79,-275.464675,465,24378
80,-97.988799,389,24767
81,207.196946,497,25264
82,158.575151,487,25751
83,-121.52563,530,26281
84,-40.308585,1000,27281
85,-216.777526,279,27560
86,-236.548256,396,27956
87,-164.113785,811,28767
88,-312.160365,528,29295
89,-117.992576,178,29473
90,-76.757715,258,29731
91,-130.127769,165,29896
92,201.04942,273,30169
93,-13.183225,140,30309
94,160.725916,778,31087
95,-42.851597,105,31192
96,-47.373155,97,31289
97,25.634223,208,31497
98,-26.038795,157,31654
99,-27.82777,220,31874
100,-22.042893,122,31996
101,-61.370433,182,32178
102,-101.759897,214,32392
103,-36.527479,168,32560
104,-50.390162,165,32725
105,-40.815991,240,32965
106,-46.231983,144,33109
107,20.341032,309,33418
108,-93.413696,161,33579
109,-10.425983,153,33732
110,14.053658,206,33938
111,-69.395026,153,34091
112,-6.62434,153,34244
113,-33.005125,1000,35244
114,-64.202266,1000,36244
115,19.93305,1000,37244
116,-18.929087,1000,38244
117,-111.992416,1000,39244
118,41.847949,139,39383
119,-128.023084,1000,40383
120,-112.436888,1000,41383
121,-83.314679,753,42136
122,-123.966634,506,42642
123,-162.155561,1000,43642
124,-182.523321,290,43932
125,-15.367696,69,44001
126,-78.412745,161,44162
127,-134.985406,1000,45162
128,-73.876024,178,45340
129,-112.098615,331,45671
130,-42.734385,92,45763
131,-324.625789,903,46666
132,70.694998,88,46754
133,-178.584641,299,47053
134,-122.150313,485,47538
135,-184.401449,376,47914
136,-113.377228,71,47985
137,-73.405571,332,48317
138,-30.723084,1000,49317
139,222.566679,279,49596
140,-140.548581,53,49649
