#{"t_start": 1779908626.514945, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-231.295803,184,0.247428
-365.305343,140,0.641096
-498.943984,163,1.098653
-145.410482,168,1.568117
-237.652264,158,2.013321
-131.307503,95,2.280212
-412.396474,204,2.852673
-220.589425,98,3.127119
-77.578981,128,3.485705
-193.58297,220,4.101363
30.917382,147,4.512238
-207.126444,449,5.766188
-91.616929,352,6.75269
4.657484,190,7.287724
-132.251225,391,8.381415
-118.815428,386,9.460888
-164.751429,512,10.896459
-147.534099,269,11.651447
-109.015336,295,12.477478
22.703815,1000,15.305206
-62.901849,1000,18.116837
-19.873072,102,18.402993
-182.815372,292,19.219099
-178.526068,679,21.11611
-114.34925,351,22.099277
-108.785144,257,22.819178
-170.150664,435,24.037151
-34.199654,1000,26.850954
-36.305059,1000,29.662545
-61.221489,247,30.354973
55.50236,1000,33.169911
-24.843617,1000,35.977096
163.589458,973,38.70602
-0.865289,1000,41.508781
55.387693,1000,44.309837
18.573199,1000,47.112362
11.800805,1000,49.926596
0.457469,1000,52.738266
-38.033726,1000,55.545181
30.059806,1000,58.358957
-3.702673,1000,61.167741
16.449615,1000,63.976841
4.809242,1000,66.786118
-3.505704,1000,69.594174
-116.832542,198,70.14984
-19.843436,1000,72.962399
28.356276,1000,75.786132
30.503081,1000,78.597986
25.927363,1000,81.407713
1.424398,413,82.570439
63.530716,1000,85.37817
-28.477976,1000,88.199488
71.320072,1000,91.01651
-9.02471,1000,93.831889
-42.604218,1000,96.656485
-49.489646,1000,99.475204
12.625513,1000,102.293538
192.965849,645,104.113424
127.835581,796,106.353018
156.218245,590,108.014044
231.141737,442,109.274808
234.62091,338,110.229123
246.853104,349,111.211618
261.842656,339,112.169078
-143.460774,516,113.625207
209.825772,482,114.985315
264.645888,287,115.797447
19.650673,299,116.639718
257.247214,370,117.685257
247.45087,406,118.833946
275.209001,338,119.784614
242.391622,354,120.791439
270.081811,289,121.605535
229.626625,329,122.535347
289.54144,284,123.337673
241.790176,313,124.222429
286.186746,282,125.017401
228.885715,490,126.402087
253.591072,402,127.537359
235.803058,399,128.668161
258.633469,355,129.669218
279.10929,334,130.612208
-63.729991,1000,133.432273
165.865052,573,135.050813
160.903904,779,137.24426
270.348588,345,138.217543
272.101964,344,139.187926
