episode,reward,length,global_step
0,-231.295803,184,184
1,-365.305343,140,324
2,-498.943984,163,487
3,-145.410482,168,655
4,-237.652264,158,813
5,-131.307503,95,908
6,-412.396474,204,1112
7,-220.589425,98,1210
8,-77.578981,128,1338
9,-193.58297,220,1558
10,30.917382,147,1705
11,-207.126444,449,2154
12,-91.616929,352,2506
13,4.657484,190,2696
14,-132.251225,391,3087
15,-118.815428,386,3473
16,-164.751429,512,3985
17,-147.534099,269,4254
18,-109.015336,295,4549
19,22.703815,1000,5549
20,-62.901849,1000,6549
21,-19.873072,102,6651
22,-182.815372,292,6943
23,-178.526068,679,7622
24,-114.34925,351,7973
25,-108.785144,257,8230
26,-170.150664,435,8665
27,-34.199654,1000,9665
28,-36.305059,1000,10665
29,-61.221489,247,10912
30,55.50236,1000,11912
31,-24.843617,1000,12912
32,163.589458,973,13885
33,-0.865289,1000,14885
34,55.387693,1000,15885
35,18.573199,1000,16885
36,11.800805,1000,17885
37,0.457469,1000,18885
38,-38.033726,1000,19885
39,30.059806,1000,20885
40,-3.702673,1000,21885
41,16.449615,1000,22885
42,4.809242,1000,23885
43,-3.505704,1000,24885
44,-116.832542,198,25083
45,-19.843436,1000,26083
46,28.356276,1000,27083
47,30.503081,1000,28083
48,25.927363,1000,29083
49,1.424398,413,29496
50,63.530716,1000,30496
51,-28.477976,1000,31496
52,71.320072,1000,32496
53,-9.02471,1000,33496
54,-42.604218,1000,34496
55,-49.489646,1000,35496
56,12.625513,1000,36496
57,192.965849,645,37141
58,127.835581,796,37937
59,156.218245,590,38527
60,231.141737,442,38969
61,234.62091,338,39307
62,246.853104,349,39656
63,261.842656,339,39995
64,-143.460774,516,40511
65,209.825772,482,40993
66,264.645888,287,41280
67,19.650673,299,41579
68,257.247214,370,41949
69,247.45087,406,42355
70,275.209001,338,42693
71,242.391622,354,43047
72,270.081811,289,43336
73,229.626625,329,43665
74,289.54144,284,43949
75,241.790176,313,44262
76,286.186746,282,44544
77,228.885715,490,45034
78,253.591072,402,45436
79,235.803058,399,45835
80,258.633469,355,46190
81,279.10929,334,46524
82,-63.729991,1000,47524
83,165.865052,573,48097
84,160.903904,779,48876
85,270.348588,345,49221
86,272.101964,344,49565
