#{"t_start": 1779909053.169044, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-224.496327,74,0.012716
-458.281758,161,0.400858
-312.457983,118,0.733249
-234.659368,103,1.027339
-253.966931,220,1.656199
-157.553187,123,2.011218
-368.691646,120,2.351594
-365.759519,110,2.663092
-360.894749,169,3.142553
-287.925144,146,3.557095
-487.464625,96,3.82929
-364.083666,207,4.418639
-159.878465,279,5.206818
-63.170712,1000,8.04792
-132.953197,159,8.501857
-139.131433,404,9.649347
-136.741088,227,10.293963
-341.31193,169,10.77367
-115.553267,239,11.451714
-116.949984,252,12.166915
-186.4616,226,12.811571
-195.472534,184,13.333487
-214.558623,122,13.68163
-257.460522,191,14.223565
-207.05705,116,14.556877
-194.804633,113,14.878518
-181.367479,161,15.33514
-211.190802,370,16.386027
-129.195948,154,16.823502
-124.953799,298,17.669803
-136.282982,333,18.614659
-207.656866,448,19.892198
-302.261244,573,21.522667
-277.326151,465,22.842435
-337.430973,148,23.266076
-325.924093,175,23.764388
-281.129385,167,24.240606
-235.879486,197,24.802525
-207.440016,266,25.562309
-201.906426,267,26.321403
-201.417146,397,27.453853
-192.772359,416,28.637553
-47.952897,1000,31.485732
-68.873367,1000,34.327624
-90.89694,1000,37.172055
-338.179613,821,39.512451
-303.834742,487,40.899165
-190.118151,1000,43.749933
-158.343773,1000,46.600113
-47.650517,1000,49.45059
-105.919558,1000,52.303731
-81.693256,1000,55.162532
-34.411007,1000,58.016847
-70.187847,1000,60.866821
-42.179224,1000,63.720898
-82.866079,1000,66.573696
-0.581401,1000,69.427279
-31.847886,1000,72.291492
-22.673692,1000,75.14424
-78.738283,72,75.348863
-26.093563,1000,78.198947
-55.17657,1000,81.058396
-22.917802,1000,83.914782
-129.199257,616,85.676478
-13.999055,1000,88.526509
-196.955959,902,91.107965
-72.651011,1000,93.96899
-35.397653,1000,96.833811
-9.204694,372,97.903159
-107.36776,1000,100.763507
-255.250334,1000,103.637443
-175.553411,726,105.720765
-76.572333,1000,108.58935
-27.47414,1000,111.45449
-23.051508,1000,114.322011
-52.17595,1000,117.190175
-77.735339,1000,120.052462
-61.848257,1000,122.918558
-42.602636,1000,125.784978
-148.188784,921,128.424938
-92.095165,1000,131.292472
-30.008837,1000,134.162955
-25.030613,1000,137.029358
-105.091651,1000,139.89861
-148.486002,772,142.114932
