#{"t_start": 1780055013.7257879, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-382.130338,85,0.015362
-115.204675,162,0.041799
-82.757358,70,0.052929
-149.642969,103,0.068816
-383.419837,85,0.081861
-354.595795,145,0.103515
-374.347904,94,0.11789
-327.652073,99,0.132441
-168.019801,131,0.152381
-239.136295,150,0.175324
-102.04145,132,0.1953
-306.226729,101,0.210341
-208.301695,87,0.223113
-478.21801,90,0.236568
-88.820848,72,0.247414
-414.389504,182,0.274072
-406.793956,86,0.286828
-614.726997,116,0.303878
-369.836791,90,0.317578
-374.710285,94,0.331539
-345.464051,126,0.350104
-287.961233,101,0.365384
-53.065861,115,0.382474
-450.18697,117,0.400015
-308.030949,102,0.415068
-21.502231,69,0.425376
-498.251271,140,0.446703
-102.641305,130,0.465894
-375.922406,91,0.479244
-343.348023,89,0.492945
-255.994611,128,0.511881
-140.751781,87,0.524936
-74.715576,94,0.538929
-355.680278,108,0.554905
-25.880149,104,0.570371
-224.979333,135,0.590268
-203.579427,90,0.603543
-149.990445,84,0.616256
-111.948791,98,0.83921
-125.403353,149,0.861808
-354.59654,93,0.87577
-72.074101,83,0.888889
-110.01054,141,0.910534
-431.201251,182,0.938829
-88.694463,105,0.954912
-301.37762,105,0.970905
-534.248145,115,0.988056
-186.207473,117,1.005384
-278.734092,136,1.025515
-117.539374,132,1.045106
-66.46791,76,1.056327
-196.849893,103,1.071635
-78.533203,86,1.084426
-389.71947,157,1.10755
-102.753028,111,1.124056
-164.511567,142,1.144909
-192.402667,102,1.160095
-385.576386,85,1.17261
-104.982047,119,1.190133
-369.21885,92,1.203881
-193.473853,118,1.221125
-45.632554,72,1.231975
-243.054759,147,1.253828
-137.206779,87,1.266749
-153.135857,140,1.287743
-340.061186,112,1.304418
-156.63959,100,1.319704
-377.278526,95,1.334003
-104.334356,102,1.349102
-612.907849,156,1.372441
-250.094017,139,1.392924
-237.819664,77,1.40443
-269.438115,108,1.420404
-528.463947,117,1.43812
-37.540533,74,1.657892
