#{"t_start": 1780052199.5108511, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-432.275832,135,0.022525
-382.26396,102,0.037735
-515.275831,100,0.053016
-46.225193,143,0.074088
-377.381089,118,0.091794
-392.285397,111,0.108407
-348.466553,124,0.127051
-202.026408,70,0.137661
-454.196356,115,0.154656
-106.841604,71,0.165349
-462.302681,81,0.177337
-322.774008,88,0.190319
-462.307115,96,0.204484
-441.943567,103,0.219764
-417.938357,92,0.233297
-335.268558,73,0.244292
-132.650721,76,0.256051
-238.797449,96,0.270288
-100.286505,76,0.281492
-58.188931,93,0.295239
-484.687876,176,0.42469
-224.704147,165,0.449278
-371.004453,77,0.460783
-394.160713,133,0.480857
-91.038517,96,0.495583
-84.569457,67,0.505752
-211.644757,101,0.520716
-293.516768,170,0.545544
-97.703775,110,0.561688
-79.284012,104,0.577376
-42.028817,142,0.599056
-297.933323,99,0.613865
-31.925104,81,0.626384
-140.341279,184,0.653936
-89.656673,99,0.669066
-92.525751,105,0.684695
-302.856255,103,0.700172
-69.660003,82,0.7127
-231.297189,94,0.836795
-213.989417,140,0.858216
-159.337576,186,0.886398
-57.124723,79,0.898338
-252.338989,93,0.912408
-60.621907,99,0.92728
-208.026793,96,0.94139
-241.93712,145,0.963347
-23.847862,107,0.979267
-258.648982,93,0.993138
-92.667347,170,1.018453
-114.369976,109,1.03459
-248.355131,115,1.051782
-142.618356,97,1.066224
-443.508102,155,1.089517
-140.598304,155,1.112309
-79.584849,87,1.125456
-518.474041,104,1.245967
-110.439759,89,1.259423
-368.225489,197,1.288682
-324.119666,168,1.313335
-94.453269,130,1.332315
-52.160078,84,1.344666
-58.513233,91,1.358128
-283.986728,118,1.375492
-128.889259,124,1.394275
-42.59055,173,1.420293
-33.672216,86,1.433125
-252.693578,143,1.454156
-432.65477,170,1.479083
-158.994171,208,1.510127
-153.407933,71,1.520613
-390.198495,87,1.533367
-412.076727,128,1.657069
-40.851312,82,1.670014
-359.77756,227,1.703569
-83.426425,88,1.716693
-118.266392,116,1.733727
-225.875162,111,1.750058
-282.606247,250,1.78634
-177.168144,113,1.803185
-107.024534,145,1.824242
-66.86817,95,1.838221
-135.02897,170,1.86291
-296.676217,134,1.882522
-117.719818,130,1.901419
-170.073544,239,1.93628
-142.77052,184,2.070737
-86.740328,144,2.092254
-35.833966,115,2.10939
-214.533684,87,2.122243
-286.431645,126,2.140876
-56.822928,108,2.156907
-22.703306,249,2.193223
-175.447737,223,2.226709
-178.339411,96,2.240912
-313.786875,185,2.267948
-159.656063,125,2.286154
-175.823518,164,2.310106
-112.856577,125,2.328452
-226.676288,153,2.350785
-81.028752,171,2.479796
-113.376376,81,2.492024
-242.519481,105,2.507865
-72.395241,81,2.51986
-177.271187,123,2.537744
-55.391826,177,2.563794
-266.560187,178,2.589696
-162.105139,174,2.614972
-117.88394,116,2.631988
-17.914146,163,2.656709
-162.958705,167,2.681262
-67.296002,76,2.692493
-70.129178,110,2.708828
-82.311225,172,2.734067
-117.17161,232,2.869406
-19.978715,164,2.893823
-325.295149,214,2.925015
-153.935051,108,2.940904
-48.3446,1000,3.092307
-86.118095,96,3.106377
-153.957291,142,3.127049
-20.378787,89,3.140172
-219.636759,97,3.154332
-232.281527,186,3.282104
-154.461201,117,3.299815
-311.918916,206,3.330051
-7.23575,132,3.349472
-48.849522,196,3.377997
-310.308466,172,3.403196
14.482337,124,3.421297
15.611653,202,3.450742
-34.749116,178,3.476809
