episode,reward,length,global_step
0,-376.565628,148,148
1,-410.955756,94,242
2,-103.045637,93,335
3,-580.948914,172,507
4,-254.641779,137,644
5,-391.95629,104,748
6,-151.759817,163,911
7,-368.173794,428,1339
8,-50.514898,1000,2339
9,-54.321689,1000,3339
10,-149.153016,1000,4339
11,-183.630979,114,4453
12,-77.660264,1000,5453
13,-177.858822,166,5619
14,-211.98877,191,5810
15,-184.825138,179,5989
16,-137.657627,210,6199
17,-243.647715,351,6550
18,-114.477575,205,6755
19,-95.766306,208,6963
20,-73.55317,262,7225
21,-242.923812,977,8202
22,-132.491723,248,8450
23,-137.982149,1000,9450
24,-68.701752,486,9936
25,-287.588543,938,10874
26,-70.702223,1000,11874
27,55.688018,109,11983
28,4.12961,1000,12983
29,-11.620089,1000,13983
30,-108.740282,622,14605
31,-280.462622,435,15040
32,-162.876317,317,15357
33,-149.577869,294,15651
34,-7.038066,1000,16651
35,-108.590581,746,17397
36,-39.576575,1000,18397
37,-212.738778,193,18590
38,-20.73919,1000,19590
39,53.701595,1000,20590
40,-27.466508,1000,21590
41,-23.578774,1000,22590
42,-23.219501,1000,23590
43,-31.085267,1000,24590
44,17.744685,1000,25590
45,-151.376746,693,26283
46,-80.69267,391,26674
47,-89.100327,370,27044
48,-12.587138,1000,28044
49,-46.930174,197,28241
50,-38.745105,81,28322
51,-66.871717,1000,29322
52,-81.208427,1000,30322
53,10.478078,145,30467
54,-52.56731,1000,31467
55,-248.960208,236,31703
56,-84.892082,185,31888
57,-39.400557,1000,32888
58,-106.004118,131,33019
59,-43.088852,1000,34019
60,-31.57033,1000,35019
61,-87.707183,1000,36019
62,-55.30058,1000,37019
63,-42.018343,1000,38019
64,-86.143485,1000,39019
65,10.587296,1000,40019
66,-35.18092,1000,41019
67,-120.939905,1000,42019
68,-70.360553,1000,43019
69,-38.149532,1000,44019
70,4.687337,1000,45019
71,-52.49043,1000,46019
72,-37.138293,1000,47019
73,-26.855988,1000,48019
74,-56.077146,1000,49019
