#{"t_start": 1779908203.514132, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-376.565628,148,0.148154
-410.955756,94,0.415191
-103.045637,93,0.68169
-580.948914,172,1.173269
-254.641779,137,1.565772
-391.95629,104,1.860747
-151.759817,163,2.322109
-368.173794,428,3.527372
-50.514898,1000,6.338846
-54.321689,1000,9.156856
-149.153016,1000,11.973628
-183.630979,114,12.293878
-77.660264,1000,15.113208
-177.858822,166,15.583668
-211.98877,191,16.123881
-184.825138,179,16.628541
-137.657627,210,17.223598
-243.647715,351,18.215578
-114.477575,205,18.793006
-95.766306,208,19.378475
-73.55317,262,20.112347
-242.923812,977,22.855154
-132.491723,248,23.554578
-137.982149,1000,26.366295
-68.701752,486,27.734057
-287.588543,938,30.372603
-70.702223,1000,33.209415
55.688018,109,33.518171
4.12961,1000,36.347013
-11.620089,1000,39.161124
-108.740282,622,40.91016
-280.462622,435,42.135804
-162.876317,317,43.031378
-149.577869,294,43.85952
-7.038066,1000,46.688865
-108.590581,746,48.790479
-39.576575,1000,51.610682
-212.738778,193,52.155112
-20.73919,1000,54.976297
53.701595,1000,57.80774
-27.466508,1000,60.631754
-23.578774,1000,63.454793
-23.219501,1000,66.278768
-31.085267,1000,69.093166
17.744685,1000,71.909971
-151.376746,693,73.868082
-80.69267,391,74.978509
-89.100327,370,76.026047
-12.587138,1000,78.85147
-46.930174,197,79.407543
-38.745105,81,79.636608
-66.871717,1000,82.473902
-81.208427,1000,85.315866
10.478078,145,85.784778
-52.56731,1000,88.679955
-248.960208,236,89.350786
-84.892082,185,89.874495
-39.400557,1000,92.705788
-106.004118,131,93.077068
-43.088852,1000,95.914303
-31.57033,1000,98.756684
-87.707183,1000,101.594093
-55.30058,1000,104.4326
-42.018343,1000,107.269972
-86.143485,1000,110.108826
10.587296,1000,112.947125
-35.18092,1000,115.78397
-120.939905,1000,118.629035
-70.360553,1000,121.482652
-38.149532,1000,124.318119
4.687337,1000,127.147947
-52.49043,1000,129.985532
-37.138293,1000,132.815332
-26.855988,1000,135.645746
-56.077146,1000,138.48449
