#{"t_start": 1779907921.714167, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-159.658123,75,0.013447
-251.042517,94,0.208238
-215.656267,75,0.42113
-345.753823,173,0.90498
-160.370954,165,1.366538
-61.068878,269,2.12702
-145.411714,93,2.388504
-233.485398,108,2.692626
-153.618883,88,2.939044
-291.028974,174,3.425361
-0.483789,1000,6.224244
170.771676,646,8.032227
-105.75014,361,9.041513
136.925626,770,11.19606
22.594283,150,11.616095
267.549697,227,12.259876
1.947898,146,12.674658
-1.300004,189,13.206733
290.902359,397,14.315752
-21.080836,188,14.840694
-16.460118,229,15.484243
-64.394588,447,16.733873
-52.002184,468,18.042528
-66.03538,229,18.681792
-36.797641,135,19.058154
-175.554951,156,19.492988
41.772103,222,20.115077
164.894553,527,21.587317
-102.094974,192,22.124197
-95.336424,131,22.49015
206.981406,508,23.915775
198.583266,304,24.766447
-42.467175,240,25.436227
177.583021,471,26.759144
286.322559,336,27.702119
256.981196,409,28.850483
15.281393,210,29.437026
16.843879,268,30.186104
252.340333,357,31.186211
259.229984,363,32.201086
239.55374,533,33.698379
-37.57546,288,34.504128
12.182775,238,35.169947
240.833688,320,36.065244
-54.35192,265,36.807815
3.279645,219,37.420969
246.100812,350,38.398775
-23.645401,262,39.134451
5.192237,229,39.774933
230.080867,326,40.685497
-1.187601,153,41.116515
-46.190354,229,41.760309
216.097935,330,42.687015
243.291066,382,43.759234
105.976379,571,45.364444
-57.450367,196,45.920906
180.889298,305,46.779141
195.203579,291,47.598725
173.020013,671,49.489466
-127.699006,213,50.088948
260.924007,270,50.848081
263.262067,213,51.445166
-96.114794,127,51.804695
-105.500944,233,52.460301
-271.273115,359,53.469757
-192.793034,383,54.550939
-175.699544,126,54.904575
287.862816,258,55.628867
234.816371,253,56.344509
90.007632,594,58.020349
-167.888957,111,58.332207
-166.223279,157,58.77359
-116.527806,160,59.222644
277.414415,306,60.085048
265.587468,286,60.889937
261.285803,335,61.831134
224.942289,345,62.804757
244.906414,322,63.708601
199.373556,485,65.073101
217.293889,589,66.727617
197.735252,681,68.6427
273.785376,331,69.573022
204.671895,380,70.639371
197.382644,438,71.872711
202.934987,474,73.211595
254.924207,313,74.090603
61.023122,1000,76.907341
251.585958,680,78.820523
-199.252109,712,80.82804
195.325449,599,82.515363
254.945916,758,84.656287
194.819229,563,86.239746
244.837426,558,87.814642
250.697053,208,88.399546
221.66297,428,89.6052
228.671543,293,90.430221
-169.364126,602,92.12388
219.267199,290,92.943222
256.38213,237,93.611302
225.933315,261,94.347853
-99.062266,353,95.345104
203.674387,518,96.81252
253.170546,229,97.46
243.862092,431,98.679933
270.910063,482,100.036408
241.467995,500,101.4464
231.93211,309,102.318658
248.447965,261,103.056844
248.729933,327,103.978189
269.220469,402,105.112051
242.382018,310,105.989074
162.28819,875,108.461383
246.521131,289,109.278361
122.545039,1000,112.110729
210.848875,554,113.680965
238.402313,299,114.523343
196.839548,608,116.23702
228.104661,329,117.164313
245.058819,286,117.975544
230.396575,365,119.004446
144.227353,723,121.045452
145.208266,559,122.623044
-4.593695,211,123.216272
229.102625,418,124.396502
246.539734,456,125.68678
215.097252,532,127.192636
204.994813,547,128.760972
-225.565739,338,129.716634
249.713666,597,131.405132
257.345961,307,132.276834
128.424391,778,134.489314
217.934595,296,135.331071
-6.760992,229,135.978118
171.37188,341,136.946005
240.496858,392,138.05689
212.908391,277,138.842184
180.006349,445,140.102405
