episode,reward,length,global_step
0,-159.658123,75,75
1,-251.042517,94,169
2,-215.656267,75,244
3,-345.753823,173,417
4,-160.370954,165,582
5,-61.068878,269,851
6,-145.411714,93,944
7,-233.485398,108,1052
8,-153.618883,88,1140
9,-291.028974,174,1314
10,-0.483789,1000,2314
11,170.771676,646,2960
12,-105.75014,361,3321
13,136.925626,770,4091
14,22.594283,150,4241
15,267.549697,227,4468
16,1.947898,146,4614
17,-1.300004,189,4803
18,290.902359,397,5200
19,-21.080836,188,5388
20,-16.460118,229,5617
21,-64.394588,447,6064
22,-52.002184,468,6532
23,-66.03538,229,6761
24,-36.797641,135,6896
25,-175.554951,156,7052
26,41.772103,222,7274
27,164.894553,527,7801
28,-102.094974,192,7993
29,-95.336424,131,8124
30,206.981406,508,8632
31,198.583266,304,8936
32,-42.467175,240,9176
33,177.583021,471,9647
34,286.322559,336,9983
35,256.981196,409,10392
36,15.281393,210,10602
37,16.843879,268,10870
38,252.340333,357,11227
39,259.229984,363,11590
40,239.55374,533,12123
41,-37.57546,288,12411
42,12.182775,238,12649
43,240.833688,320,12969
44,-54.35192,265,13234
45,3.279645,219,13453
46,246.100812,350,13803
47,-23.645401,262,14065
48,5.192237,229,14294
49,230.080867,326,14620
50,-1.187601,153,14773
51,-46.190354,229,15002
52,216.097935,330,15332
53,243.291066,382,15714
54,105.976379,571,16285
55,-57.450367,196,16481
56,180.889298,305,16786
57,195.203579,291,17077
58,173.020013,671,17748
59,-127.699006,213,17961
60,260.924007,270,18231
61,263.262067,213,18444
62,-96.114794,127,18571
63,-105.500944,233,18804
64,-271.273115,359,19163
65,-192.793034,383,19546
66,-175.699544,126,19672
67,287.862816,258,19930
68,234.816371,253,20183
69,90.007632,594,20777
70,-167.888957,111,20888
71,-166.223279,157,21045
72,-116.527806,160,21205
73,277.414415,306,21511
74,265.587468,286,21797
75,261.285803,335,22132
76,224.942289,345,22477
77,244.906414,322,22799
78,199.373556,485,23284
79,217.293889,589,23873
80,197.735252,681,24554
81,273.785376,331,24885
82,204.671895,380,25265
83,197.382644,438,25703
84,202.934987,474,26177
85,254.924207,313,26490
86,61.023122,1000,27490
87,251.585958,680,28170
88,-199.252109,712,28882
89,195.325449,599,29481
90,254.945916,758,30239
91,194.819229,563,30802
92,244.837426,558,31360
93,250.697053,208,31568
94,221.66297,428,31996
95,228.671543,293,32289
96,-169.364126,602,32891
97,219.267199,290,33181
98,256.38213,237,33418
99,225.933315,261,33679
100,-99.062266,353,34032
101,203.674387,518,34550
102,253.170546,229,34779
103,243.862092,431,35210
104,270.910063,482,35692
105,241.467995,500,36192
106,231.93211,309,36501
107,248.447965,261,36762
108,248.729933,327,37089
109,269.220469,402,37491
110,242.382018,310,37801
111,162.28819,875,38676
112,246.521131,289,38965
113,122.545039,1000,39965
114,210.848875,554,40519
115,238.402313,299,40818
116,196.839548,608,41426
117,228.104661,329,41755
118,245.058819,286,42041
119,230.396575,365,42406
120,144.227353,723,43129
121,145.208266,559,43688
122,-4.593695,211,43899
123,229.102625,418,44317
124,246.539734,456,44773
125,215.097252,532,45305
126,204.994813,547,45852
127,-225.565739,338,46190
128,249.713666,597,46787
129,257.345961,307,47094
130,128.424391,778,47872
131,217.934595,296,48168
132,-6.760992,229,48397
133,171.37188,341,48738
134,240.496858,392,49130
135,212.908391,277,49407
136,180.006349,445,49852
