#{"t_start": 1779906250.0825212, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-245.721547,196,0.253064
-187.47354,139,0.598189
-67.705961,123,0.901136
-360.94826,154,1.286111
-131.379688,141,1.648967
217.176489,354,2.528399
-224.278435,170,2.952512
222.69695,419,3.988673
-148.244071,293,4.710504
-189.119623,271,5.383083
-159.854007,473,6.552522
-61.042704,478,7.734294
10.080074,1000,10.217797
-29.706891,1000,12.686474
-13.941602,1000,15.162532
-108.20521,517,16.452243
-111.746188,1000,18.922516
148.870659,610,20.43587
-179.612443,126,20.748775
-49.036824,1000,23.23129
-151.071496,231,23.801691
-298.774203,143,24.159945
-79.646485,250,24.779224
133.874206,682,26.468285
-238.361496,149,26.835295
-147.630298,244,27.444419
74.621498,670,29.118209
-176.603206,78,29.310316
-79.580963,1000,31.802666
1.653619,1000,34.276649
-86.442417,1000,36.756213
165.71256,815,38.768887
94.022273,857,40.888254
179.040911,892,43.113391
67.929505,864,45.263659
242.175447,591,46.724873
-147.056808,468,47.885709
-255.930091,934,50.210375
211.300546,595,51.692451
100.882516,1000,54.187533
187.503927,717,55.968507
181.051751,804,57.97378
-75.933554,1000,60.466349
41.420726,1000,62.956868
144.634948,996,65.442993
-8.390753,1000,67.928822
46.013554,1000,70.410198
-6.297726,1000,72.901384
133.224877,958,75.290542
223.657895,711,77.054652
16.180315,1000,79.540046
171.160723,858,81.669834
148.966506,883,83.872955
177.006186,956,86.245056
156.336541,813,88.286186
115.098463,990,90.757164
115.436802,931,93.074871
-31.614584,1000,95.56548
206.155164,658,97.198442
194.814409,777,99.126604
-24.921215,1000,101.611528
-67.443467,1000,104.101966
182.099408,685,105.809518
143.21588,827,107.862518
157.769547,935,110.1878
212.553162,641,111.785841
223.904803,574,113.212707
-299.242058,913,115.503184
238.159292,579,116.950831
218.196505,469,118.123825
139.991021,759,120.032702
-328.958591,662,121.687279
114.638733,737,123.526482
