#{"t_start": 1779999231.2055209, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-233.828405,103,0.031016
-550.383236,93,0.650884
-212.907193,93,1.274157
-59.885238,68,1.734316
-113.379336,75,2.234165
-147.978855,69,2.694031
-204.349495,122,3.512194
-437.886568,206,4.890534
-176.872651,222,6.376504
-338.990839,100,7.044061
-264.846496,290,8.991619
-338.825084,211,10.403574
-93.643843,245,12.057899
-358.858375,89,12.657888
-302.367703,181,13.87162
-480.612298,156,14.922051
-254.204835,246,16.566806
-350.485853,234,18.130583
-181.473861,297,20.113261
-11.11564,258,21.857173
-199.096392,510,25.271812
-38.734906,308,27.325224
-127.926166,395,29.959735
-105.876992,836,35.562539
-47.844841,296,37.540652
-85.438499,229,39.071028
-48.078048,257,40.792542
-148.237032,979,47.359983
-72.108872,313,49.441163
-323.252696,441,52.369056
-285.050061,625,56.554681
-61.194327,548,60.223089
17.315301,265,62.000649
68.849776,186,63.25082
-81.488319,1000,70.20333
-70.191949,1000,77.45439
-17.582228,264,79.267894
-17.263045,1000,85.938033
240.591946,513,89.377611
28.564436,245,91.016517
-93.511373,619,95.157006
-67.156039,378,97.683161
-32.109397,1000,104.369808
187.304721,623,108.542401
-80.617815,382,111.092492
-36.997996,440,114.032007
-56.95851,302,116.047978
212.793881,687,120.646329
13.610116,320,122.792245
-48.198103,1000,129.492271
-4.304471,146,130.466856
7.486769,88,131.053231
-33.712542,238,132.655279
-47.677965,1000,139.355375
12.534386,1000,146.051924
207.874999,724,150.89651
-60.310186,1000,157.572434
-87.942972,1000,164.352227
-58.250318,1000,171.083092
-9.60836,1000,177.807431
-116.762632,1000,184.517302
-20.131679,1000,191.241265
34.168442,1000,197.971367
145.509651,758,203.057334
42.465698,260,204.806607
-149.136206,823,210.338931
-62.57187,554,214.048119
-44.509551,1000,220.774726
253.940626,386,223.372615
-96.764091,1000,230.134137
-38.574703,1000,236.856666
-82.644848,817,242.34687
-12.061529,1000,249.064247
-149.681473,577,252.957725
-49.576785,1000,259.663262
29.034317,177,260.848623
197.485126,795,266.198139
240.886814,471,269.36567
-45.732205,1000,276.084622
-14.199009,1000,282.847569
-9.375329,1000,289.574394
230.819062,436,292.505342
115.407026,750,297.548921
-58.733627,1000,304.266448
-55.580921,352,306.632773
-84.149917,176,307.814384
-31.945962,1000,314.544269
-82.400937,1000,321.264025
-72.266482,1000,327.970917
-75.354096,1000,334.730594
30.757979,451,337.80215
-72.632974,1000,344.528229
44.709973,179,345.72983
58.049655,334,347.969154
-5.285178,191,349.250144
190.054475,477,352.465625
10.920238,1000,359.587263
-16.153346,1000,366.61124
-3.660188,1000,373.328554
-30.742315,1000,380.052506
246.089681,415,382.865921
2.758165,188,384.184369
48.049093,146,385.165926
-6.588912,1000,391.880669
20.569493,1000,398.588326
-26.837961,1000,405.322285
-37.905581,1000,412.035139
-45.874415,1000,418.762888
-11.094282,545,422.415852
-60.922559,1000,429.147502
-41.194482,1000,435.869377
-58.596894,1000,442.583767
-53.884702,1000,449.296279
-65.049559,1000,456.026626
8.865314,207,457.42092
-40.092219,217,458.880161
3.601384,1000,465.615445
-53.867634,1000,472.336374
-63.448775,218,473.800076
-7.262835,1000,480.523689
-101.735951,678,485.085552
-42.633295,223,486.58405
-30.523674,1000,493.29666
-35.102176,1000,500.027519
-10.838716,1000,506.784115
-37.031705,1000,513.528785
-12.755737,348,515.875294
-14.090789,1000,522.604105
-63.998494,1000,529.329642
-37.325951,1000,536.403389
-39.788793,1000,543.787398
-3.863785,263,545.751688
-43.947253,1000,552.932967
17.809902,230,554.663329
-27.071241,1000,561.834701
-48.131459,1000,568.647504
-45.939437,1000,575.475508
6.733511,1000,582.330787
2.546515,232,583.919945
-68.402767,1000,590.775452
-63.771513,1000,597.610619
-22.959485,228,599.18434
-37.312945,1000,606.014182
-28.244416,1000,612.880389
-27.089585,1000,619.737209
-13.984737,223,621.266127
-36.004447,1000,628.086602
-47.108525,1000,634.944783
-63.333243,206,636.356446
-78.26177,1000,643.211132
-92.447827,1000,650.077168
-23.258954,1000,656.94028
-30.824121,1000,663.788695
33.471268,135,664.713172
-20.844999,1000,671.563144
-95.458531,1000,678.413269
-78.420081,1000,685.253859
-248.99915,262,687.047174
-70.773631,1000,693.88408
-104.90315,1000,700.720848
-15.171881,1000,707.557448
-164.690876,169,708.716226
-16.392746,1000,715.545705
-52.427972,1000,722.378162
20.933984,156,723.449133
-57.68281,1000,730.281397
2.837062,207,731.700415
-27.438037,1000,738.534347
-73.623244,187,739.81426
-36.202327,1000,746.663203
-45.916203,194,747.990011
-46.334805,1000,754.843943
-47.200227,220,756.348915
272.559683,223,757.87811
-47.209884,1000,764.719606
-53.417834,1000,771.567048
-40.836584,225,773.104889
-23.104809,1000,779.955723
-4.622578,1000,786.807267
9.305984,262,788.599607
98.45005,641,792.991898
-103.614665,747,798.127571
-34.797382,1000,804.982442
-48.696575,1000,811.81198
7.582322,1000,818.675926
-29.733851,1000,825.507428
-22.364802,1000,832.358975
206.432387,475,835.611516
-11.506929,1000,842.44768
203.610067,381,845.072369
-12.593319,1000,852.484574
3.941342,1000,859.542958
-64.185091,1000,866.438902
-24.737113,1000,873.310107
-1.641039,1000,880.167457
251.799721,330,882.434607
123.271038,1000,889.348291
-0.481941,1000,896.197851
11.162452,1000,903.03881
190.097148,889,909.155026
21.484535,240,910.807413
256.080572,289,912.7855
-47.098212,1000,919.675792
299.087583,237,921.302776
243.186673,311,923.436317
288.735556,307,925.54375
185.335847,550,929.28887
219.378201,196,930.630991
237.890754,315,932.789635
197.877358,615,937.08285
208.65796,766,942.361421
263.901922,252,944.077018
197.368839,259,945.841543
-53.835718,177,947.04906
255.238503,210,948.476828
233.019316,290,950.457586
224.632168,413,953.28735
241.947723,326,955.522473
247.773574,380,958.125318
284.306593,226,959.678277
227.748977,368,962.202353
220.026959,319,964.385939
238.227937,456,967.517683
296.462227,284,969.475512
282.128153,228,971.042988
194.393432,917,977.327459
219.87861,430,980.278025
228.090824,325,982.506938
-70.729865,622,986.797325
232.602987,205,988.203649
-28.567845,1000,995.056786
8.218694,1000,1001.914488
233.19977,345,1004.313703
77.208054,102,1005.011232
253.575695,209,1006.463106
270.309938,302,1008.53566
249.87486,161,1009.642322
258.260567,196,1010.99369
241.234667,224,1012.525463
272.951098,293,1014.542302
-13.484155,1000,1021.587353
270.78299,203,1022.974373
262.61286,179,1024.189528
17.005374,1000,1031.013484
17.01538,144,1031.998596
19.25031,118,1032.800151
177.597052,880,1038.799389
-16.293993,102,1039.492516
260.349821,229,1041.051072
278.589369,174,1042.238734
253.448784,211,1043.685512
-52.238937,1000,1050.48283
7.840163,116,1051.269431
259.316466,252,1052.986129
267.267831,391,1055.641559
120.641476,844,1061.398199
-75.477715,1000,1068.26001
246.670547,188,1069.552703
167.664652,559,1073.398662
156.440956,665,1078.63821
263.999032,243,1080.653118
261.772688,204,1082.440666
244.459099,320,1084.69108
252.777932,200,1086.127505
273.808425,223,1087.714259
287.383583,186,1089.010184
255.521356,316,1091.21435
36.02836,87,1091.823993
267.313231,225,1093.390138
-135.683401,266,1095.277747
208.710581,631,1099.7492
278.679551,184,1101.038031
277.091332,457,1104.2553
251.021818,209,1105.738365
-30.777182,1000,1112.786829
-167.192471,461,1116.0434
233.259083,204,1117.490232
232.92058,188,1118.80523
261.232081,200,1120.225516
-77.794063,1000,1127.272327
259.651586,235,1128.923876
186.310031,749,1134.212918
264.986401,329,1136.528411
254.823109,207,1137.993585
275.49557,232,1139.614742
234.889326,187,1140.926523
254.26202,222,1142.500554
224.542327,541,1146.328923
-67.22917,1000,1153.885116
-13.086799,1000,1161.398831
-17.432698,1000,1168.497526
206.96268,710,1173.532465
20.484549,1000,1180.8048
247.848308,160,1181.89586
287.302269,171,1183.087377
-0.791315,199,1184.623709
281.927017,194,1186.130257
241.368495,280,1188.288776
259.546658,259,1190.330938
228.610676,356,1192.9537
208.928482,469,1196.24964
22.468937,1000,1203.374347
287.359009,199,1205.029791
-43.476035,393,1207.76458
240.328693,295,1209.832642
263.854794,293,1211.909616
251.002943,239,1213.805786
237.033103,327,1216.081982
253.814074,181,1217.33634
255.091006,313,1219.828702
231.528083,244,1221.638297
254.923167,283,1223.678485
245.023586,303,1225.90605
253.3972,214,1227.363427
245.409736,247,1229.024987
230.825336,292,1231.003147
253.820847,337,1233.378067
262.480872,283,1235.310248
267.968178,172,1236.499395
9.649221,163,1237.68131
258.84504,204,1239.137827
260.492309,287,1241.202128
270.324652,309,1243.362791
262.864225,157,1244.425929
270.815861,193,1245.730346
208.676686,807,1251.25868
260.691358,285,1253.191729
238.168114,249,1254.925812
244.410849,342,1257.225457
260.360111,318,1259.402865
